epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202139,2021-10-02,576,RJ,Rio de Janeiro,3304557,city,484433,7179.10909,22964,34102,971,0.0704,6747815,True,False
202137,2021-09-16,560,RJ,Rio de Janeiro,3304557,city,461469,6838.79152,225,33131,86,0.0718,6747815,False,False
202137,2021-09-15,559,RJ,Rio de Janeiro,3304557,city,461244,6835.45711,8924,33045,881,0.0716,6747815,False,False
202135,2021-09-02,546,RJ,Rio de Janeiro,3304557,city,452320,6703.20689,1944,32164,73,0.0711,6747815,False,False
202135,2021-09-01,545,RJ,Rio de Janeiro,3304557,city,450376,6674.39756,1874,32091,91,0.0713,6747815,False,False
202135,2021-08-31,544,RJ,Rio de Janeiro,3304557,city,448502,6646.62561,2332,32000,113,0.0713,6747815,False,False
202135,2021-08-30,543,RJ,Rio de Janeiro,3304557,city,446170,6612.06628,245,31887,3,0.0715,6747815,False,False
202135,2021-08-29,542,RJ,Rio de Janeiro,3304557,city,445925,6608.43547,508,31884,4,0.0715,6747815,False,False
202134,2021-08-28,541,RJ,Rio de Janeiro,3304557,city,445417,6600.90711,2102,31880,81,0.0716,6747815,False,False
202134,2021-08-27,540,RJ,Rio de Janeiro,3304557,city,443315,6569.75628,2237,31799,36,0.0717,6747815,False,False
202134,2021-08-26,539,RJ,Rio de Janeiro,3304557,city,441078,6536.60481,1986,31763,91,0.072,6747815,False,False
202134,2021-08-25,538,RJ,Rio de Janeiro,3304557,city,439092,6507.17306,2041,31672,94,0.0721,6747815,False,False
202134,2021-08-24,537,RJ,Rio de Janeiro,3304557,city,437051,6476.92623,2276,31578,142,0.0723,6747815,False,False
202134,2021-08-23,536,RJ,Rio de Janeiro,3304557,city,434775,6443.1968,240,31436,4,0.0723,6747815,False,False
202134,2021-08-22,535,RJ,Rio de Janeiro,3304557,city,434535,6439.64009,570,31432,7,0.0723,6747815,False,False
202133,2021-08-21,534,RJ,Rio de Janeiro,3304557,city,433965,6431.19291,1833,31425,75,0.0724,6747815,False,False
202133,2021-08-20,533,RJ,Rio de Janeiro,3304557,city,432132,6404.02856,2398,31350,74,0.0725,6747815,False,False
202133,2021-08-19,532,RJ,Rio de Janeiro,3304557,city,429734,6368.49113,2610,31276,89,0.0728,6747815,False,False
202133,2021-08-18,531,RJ,Rio de Janeiro,3304557,city,427124,6329.81195,2649,31187,56,0.073,6747815,False,False
202133,2021-08-17,530,RJ,Rio de Janeiro,3304557,city,424475,6290.55479,2934,31131,59,0.0733,6747815,False,False
202133,2021-08-16,529,RJ,Rio de Janeiro,3304557,city,421541,6247.07405,1210,31072,4,0.0737,6747815,False,False
202133,2021-08-15,528,RJ,Rio de Janeiro,3304557,city,420331,6229.14232,26,31068,3,0.0739,6747815,False,False
202132,2021-08-14,527,RJ,Rio de Janeiro,3304557,city,420305,6228.75701,2294,31065,29,0.0739,6747815,False,False
202132,2021-08-13,526,RJ,Rio de Janeiro,3304557,city,418011,6194.76082,1434,31036,17,0.0742,6747815,False,False
202132,2021-08-12,525,RJ,Rio de Janeiro,3304557,city,416577,6173.5095,2053,31019,92,0.0745,6747815,False,False
202132,2021-08-11,524,RJ,Rio de Janeiro,3304557,city,414524,6143.08484,1923,30927,78,0.0746,6747815,False,False
202132,2021-08-10,523,RJ,Rio de Janeiro,3304557,city,412601,6114.58672,1916,30849,83,0.0748,6747815,False,False
202132,2021-08-09,522,RJ,Rio de Janeiro,3304557,city,410685,6086.19235,310,30766,5,0.0749,6747815,False,False
202132,2021-08-08,521,RJ,Rio de Janeiro,3304557,city,410375,6081.59827,494,30761,5,0.075,6747815,False,False
202131,2021-08-07,520,RJ,Rio de Janeiro,3304557,city,409881,6074.27738,2001,30756,48,0.075,6747815,False,False
202131,2021-08-06,519,RJ,Rio de Janeiro,3304557,city,407880,6044.62333,1909,30708,78,0.0753,6747815,False,False
202131,2021-08-05,518,RJ,Rio de Janeiro,3304557,city,405971,6016.33269,2367,30630,69,0.0754,6747815,False,False
202131,2021-08-04,517,RJ,Rio de Janeiro,3304557,city,403604,5981.25467,2084,30561,0,0.0757,6747815,False,False
202131,2021-08-03,516,RJ,Rio de Janeiro,3304557,city,401520,5950.3706,1990,30561,55,0.0761,6747815,False,False
202131,2021-08-02,515,RJ,Rio de Janeiro,3304557,city,399530,5920.87957,304,30506,69,0.0764,6747815,False,False
202131,2021-08-01,514,RJ,Rio de Janeiro,3304557,city,399226,5916.37441,390,30437,8,0.0762,6747815,False,False
202130,2021-07-31,513,RJ,Rio de Janeiro,3304557,city,398836,5910.59476,1531,30429,104,0.0763,6747815,False,False
202130,2021-07-30,512,RJ,Rio de Janeiro,3304557,city,397305,5887.90594,1203,30325,69,0.0763,6747815,False,False
202130,2021-07-29,511,RJ,Rio de Janeiro,3304557,city,396102,5870.07794,1249,30256,78,0.0764,6747815,False,False
202130,2021-07-28,510,RJ,Rio de Janeiro,3304557,city,394853,5851.56825,2127,30178,121,0.0764,6747815,False,False
202130,2021-07-27,509,RJ,Rio de Janeiro,3304557,city,392726,5820.04693,1858,30057,99,0.0765,6747815,False,False
202130,2021-07-26,508,RJ,Rio de Janeiro,3304557,city,390868,5792.51209,255,29958,18,0.0766,6747815,False,False
202130,2021-07-25,507,RJ,Rio de Janeiro,3304557,city,390613,5788.73309,368,29940,14,0.0766,6747815,False,False
202129,2021-07-24,506,RJ,Rio de Janeiro,3304557,city,390245,5783.27948,1629,29926,107,0.0767,6747815,False,False
202129,2021-07-23,505,RJ,Rio de Janeiro,3304557,city,388616,5759.13833,1847,29819,67,0.0767,6747815,False,False
202129,2021-07-22,504,RJ,Rio de Janeiro,3304557,city,386769,5731.76651,1715,29752,71,0.0769,6747815,False,False
202129,2021-07-21,503,RJ,Rio de Janeiro,3304557,city,385054,5706.35087,1509,29681,88,0.0771,6747815,False,False
202129,2021-07-20,502,RJ,Rio de Janeiro,3304557,city,383545,5683.98808,739,29593,88,0.0772,6747815,False,False
202129,2021-07-18,500,RJ,Rio de Janeiro,3304557,city,382806,5673.03638,301,29505,8,0.0771,6747815,False,False
202128,2021-07-17,499,RJ,Rio de Janeiro,3304557,city,382505,5668.57568,1748,29497,68,0.0771,6747815,False,False
202128,2021-07-16,498,RJ,Rio de Janeiro,3304557,city,380757,5642.671,1418,29429,68,0.0773,6747815,False,False
202128,2021-07-15,497,RJ,Rio de Janeiro,3304557,city,379339,5621.65679,1038,29361,66,0.0774,6747815,False,False
202128,2021-07-14,496,RJ,Rio de Janeiro,3304557,city,378301,5606.27403,1538,29295,54,0.0774,6747815,False,False
202128,2021-07-13,495,RJ,Rio de Janeiro,3304557,city,376763,5583.48147,855,29241,49,0.0776,6747815,False,False
202128,2021-07-12,494,RJ,Rio de Janeiro,3304557,city,375908,5570.8107,292,29192,7,0.0777,6747815,False,False
202128,2021-07-11,493,RJ,Rio de Janeiro,3304557,city,375616,5566.48337,374,29185,10,0.0777,6747815,False,False
202127,2021-07-10,492,RJ,Rio de Janeiro,3304557,city,375242,5560.94084,1466,29175,133,0.0777,6747815,False,False
202127,2021-07-09,491,RJ,Rio de Janeiro,3304557,city,373776,5539.21529,982,29042,0,0.0777,6747815,False,False
202127,2021-07-08,490,RJ,Rio de Janeiro,3304557,city,372794,5524.66243,533,29042,57,0.0779,6747815,False,False
202127,2021-07-07,489,RJ,Rio de Janeiro,3304557,city,372261,5516.76357,749,28985,37,0.0779,6747815,False,False
202127,2021-07-06,488,RJ,Rio de Janeiro,3304557,city,371512,5505.66369,1166,28948,82,0.0779,6747815,False,False
202127,2021-07-05,487,RJ,Rio de Janeiro,3304557,city,370346,5488.38402,164,28866,2,0.0779,6747815,False,False
202127,2021-07-04,486,RJ,Rio de Janeiro,3304557,city,370182,5485.9536,196,28864,1,0.078,6747815,False,False
202126,2021-07-03,485,RJ,Rio de Janeiro,3304557,city,369986,5483.04896,748,28863,58,0.078,6747815,False,False
202126,2021-07-02,484,RJ,Rio de Janeiro,3304557,city,369238,5471.96389,884,28805,74,0.078,6747815,False,False
202126,2021-07-01,483,RJ,Rio de Janeiro,3304557,city,368354,5458.86335,775,28731,115,0.078,6747815,False,False
202126,2021-06-30,482,RJ,Rio de Janeiro,3304557,city,367579,5447.37815,232,28616,110,0.0778,6747815,False,False
202126,2021-06-29,481,RJ,Rio de Janeiro,3304557,city,367347,5443.94,1420,28506,88,0.0776,6747815,False,False
202126,2021-06-28,480,RJ,Rio de Janeiro,3304557,city,365927,5422.89615,35,28418,10,0.0777,6747815,False,False
202126,2021-06-27,479,RJ,Rio de Janeiro,3304557,city,365892,5422.37747,386,28408,3,0.0776,6747815,False,False
202125,2021-06-26,478,RJ,Rio de Janeiro,3304557,city,365506,5416.6571,1538,28405,68,0.0777,6747815,False,False
202125,2021-06-25,477,RJ,Rio de Janeiro,3304557,city,363968,5393.86453,1837,28337,67,0.0779,6747815,False,False
202125,2021-06-24,476,RJ,Rio de Janeiro,3304557,city,362131,5366.64091,1666,28270,61,0.0781,6747815,False,False
202125,2021-06-23,475,RJ,Rio de Janeiro,3304557,city,360465,5341.95143,2136,28209,106,0.0783,6747815,False,False
202125,2021-06-22,474,RJ,Rio de Janeiro,3304557,city,358329,5310.29674,2133,28103,106,0.0784,6747815,False,False
202125,2021-06-21,473,RJ,Rio de Janeiro,3304557,city,356196,5278.68651,168,27997,8,0.0786,6747815,False,False
